"job_name";"taxonomy";"coverage";"specificity";"accessions";"eligible";"match";"mismatch";"nodata";"outgroup_matchable";"outgroup_matched"
"V5v7mis2";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Thermoproteus;";"0.0";"0";"9";"9";"0";"9";"0";"448693";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Vulcanisaeta;";"0.0";"0";"31";"25";"0";"25";"6";"448677";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;uncultured;";"0.0";"0";"18";"17";"0";"17";"1";"448685";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;uncultured;";"0.0";"0";"3";"1";"0";"1";"2";"448701";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;";"0.0";"0";"1993";"1635";"0";"1635";"358";"447067";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;";"0.0";"0";"1500";"1262";"0";"1262";"238";"447440";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;";"0.0";"0";"1500";"1262";"0";"1262";"238";"447440";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;";"0.0";"0";"1451";"1234";"0";"1234";"217";"447468";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;";"0.0";"0";"216";"141";"0";"141";"75";"448561";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;";"0.0";"0";"1030";"958";"0";"958";"72";"447744";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera;";"0.0";"0";"198";"129";"0";"129";"69";"448573";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;uncultured;";"0.0";"0";"6";"6";"0";"6";"0";"448696";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanothermaceae;";"0.0";"0";"2";"2";"0";"2";"0";"448700";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanothermaceae;Methanothermus;";"0.0";"0";"2";"2";"0";"2";"0";"448700";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanothermobacteriaceae;";"0.0";"0";"47";"26";"0";"26";"21";"448676";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanothermobacteriaceae;Methanothermobacter;";"0.0";"0";"47";"26";"0";"26";"21";"448676";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;";"0.0";"0";"83";"63";"0";"63";"20";"448639";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;Methanococcales;";"0.0";"0";"83";"63";"0";"63";"20";"448639";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanocaldococcaceae;";"0.0";"0";"27";"21";"0";"21";"6";"448681";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus;";"0.0";"0";"27";"21";"0";"21";"6";"448681";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;";"0.0";"0";"56";"42";"0";"42";"14";"448660";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;Methanococcus;";"0.0";"0";"28";"20";"0";"20";"8";"448682";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;Methanothermococcus;";"0.0";"0";"9";"6";"0";"6";"3";"448696";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;Methanotorris;";"0.0";"0";"14";"14";"0";"14";"0";"448688";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;uncultured;";"0.0";"0";"4";"1";"0";"1";"3";"448701";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Methanopyri;";"0.0";"0";"9";"7";"0";"7";"2";"448695";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Methanopyri;Methanopyrales;";"0.0";"0";"9";"7";"0";"7";"2";"448695";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Methanopyri;Methanopyrales;Methanopyraceae;";"0.0";"0";"9";"7";"0";"7";"2";"448695";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Methanopyri;Methanopyrales;Methanopyraceae;Methanopyrus;";"0.0";"0";"9";"7";"0";"7";"2";"448695";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;";"0.0";"0";"401";"303";"0";"303";"98";"448399";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Methanofastidiosales;";"0.0";"0";"195";"132";"0";"132";"63";"448570";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Methanofastidiosales;Methanofastidiosaceae;";"0.0";"0";"60";"47";"0";"47";"13";"448655";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Methanofastidiosales;Methanofastidiosaceae;Candidatus Methanofastidiosum;";"0.0";"0";"60";"47";"0";"47";"13";"448655";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Methanofastidiosales;uncultured;";"0.0";"0";"132";"85";"0";"85";"47";"448617";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Thermococcales;";"0.0";"0";"206";"171";"0";"171";"35";"448531";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;";"0.0";"0";"206";"171";"0";"171";"35";"448531";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Palaeococcus;";"0.0";"0";"9";"7";"0";"7";"2";"448695";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;";"0.0";"0";"23";"22";"0";"22";"1";"448680";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;";"0.0";"0";"174";"142";"0";"142";"32";"448560";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Hadarchaeota;";"0.0";"0";"300";"200";"0";"200";"100";"448502";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Hadarchaeota;Hadarchaeia;";"0.0";"0";"300";"200";"0";"200";"100";"448502";"345306"
"V5v7mis2";"SILVA (only NR);Archaea;Hadarchaeota;Hadarchaeia;Hadarchaeales;";"0.0";"0";"300";"200";"0";"200";"100";"448502";"345306"
